Provider,Beneficiaries_Count,Claims_Count,RenalDiseaseIndicator,ChronicCond_Alzheimer,ChronicCond_Heartfailure,ChronicCond_KidneyDisease,ChronicCond_Cancer,ChronicCond_ObstrPulmonary,ChronicCond_Depression,ChronicCond_Diabetes,ChronicCond_IschemicHeart,ChronicCond_Osteoporasis,ChronicCond_rheumatoidarthritis,ChronicCond_stroke,is_inpatient,is_dead,is_claimcode,is_groupcode,is_deductible,ClaimPeriod_greater_DaysAdmitted,IPAnnualReimbursementAmt,IPAnnualDeductibleAmt,OPAnnualReimbursementAmt,OPAnnualDeductibleAmt,InscClaimAmtReimbursed,DeductibleAmtPaid,Age,Days_Admitted,Diseases_Count,Total_Physicians,Total_ClaimCodes,Total_ProcedureCodes,Claim_Period,PotentialFraud
PRV52589,368,426,87,189,250,187,67,147,198,300,328,136,138,57,81,9,144,81,425,47,6689.647887323944,842.4037558685446,2125.680751173709,699.3661971830986,1955.2112676056338,203.12206572769952,73.69014084507042,1.0305164319248827,4.687793427230047,1.596244131455399,3.57981220657277,0.1572769953051643,2.075117370892019,1
PRV52590,190,208,57,99,140,117,44,89,109,160,173,79,69,41,115,0,142,115,207,13,13748.60576923077,1552.4038461538462,2312.2115384615386,621.1538461538462,5901.826923076923,586.4038461538462,73.63942307692308,2.8413461538461537,5.384615384615385,1.5673076923076923,5.528846153846154,0.3942307692307692,3.451923076923077,1
PRV52591,45,46,9,15,21,16,7,12,16,35,30,14,17,4,0,0,8,0,46,4,1700.8695652173913,325.04347826086956,2142.8260869565215,546.304347826087,271.95652173913044,9.565217391304348,74.1304347826087,0.0,4.065217391304348,1.565217391304348,2.5,0.0,0.782608695652174,0
PRV52592,18,19,3,10,17,10,2,6,8,18,14,7,12,5,7,0,10,7,19,3,5847.894736842105,955.578947368421,2668.9473684210525,1077.3684210526317,3137.8947368421054,393.4736842105263,83.05263157894737,1.5789473684210527,5.7368421052631575,1.9473684210526316,5.105263157894737,0.3157894736842105,4.631578947368421,0
PRV52593,252,582,104,219,346,230,78,197,273,417,453,195,222,63,0,8,126,0,582,67,5088.883161512027,585.5807560137457,2161.408934707904,667.2680412371134,244.02061855670104,2.336769759450172,74.26116838487972,0.0,4.6271477663230245,1.1804123711340206,2.5996563573883162,0.0,1.3986254295532645,1
PRV52596,2,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0.0,0.0,1165.0,340.0,200.0,0.0,74.5,0.0,1.5,2.0,3.0,0.0,1.0,0
PRV52598,30,31,5,12,18,15,2,9,15,21,23,7,9,3,0,1,11,0,31,1,3472.9032258064517,344.51612903225805,1840.3225806451612,548.0645161290323,338.38709677419354,0.967741935483871,78.87096774193549,0.0,4.32258064516129,1.4516129032258065,2.4516129032258065,0.0,0.03225806451612903,0
PRV52599,144,272,73,133,145,108,26,88,116,204,216,87,72,39,0,2,60,0,272,43,4542.426470588235,533.0147058823529,3026.176470588235,1016.4705882352941,323.125,3.4926470588235294,74.70220588235294,0.0,4.536764705882353,1.5294117647058822,2.797794117647059,0.0,2.327205882352941,0
PRV52602,73,79,17,28,50,34,11,28,32,51,58,25,22,6,9,0,25,9,78,7,5948.481012658228,594.8354430379746,2097.46835443038,697.9746835443038,1373.6708860759493,110.0506329113924,73.73417721518987,0.4050632911392405,4.367088607594937,1.5063291139240507,3.088607594936709,0.0759493670886076,1.5696202531645569,0
PRV52604,7,7,1,3,5,3,1,1,2,5,4,1,2,1,0,0,3,0,7,0,1021.4285714285714,305.14285714285717,2657.1428571428573,237.14285714285714,498.57142857142856,0.0,66.0,0.0,4.0,1.1428571428571428,2.142857142857143,0.0,0.0,0
PRV52605,401,1000,199,425,578,419,155,317,439,721,748,294,310,100,0,8,226,0,1000,131,4414.78,551.052,2175.77,751.77,253.88,3.02,74.964,0.0,4.506,1.567,2.646,0.001,1.466,0
PRV52606,22,30,5,10,13,11,5,5,17,17,20,13,10,3,0,1,3,0,30,5,4718.333333333333,498.4,2643.6666666666665,974.0,334.0,8.0,67.03333333333333,0.0,4.133333333333334,1.5,2.8,0.0,1.0,0
PRV52607,2,2,0,0,0,1,0,1,1,1,2,2,1,0,0,0,1,0,2,0,2000.0,534.0,3620.0,250.0,1700.0,0.0,76.0,0.0,4.5,1.0,1.0,0.0,0.0,0
PRV52608,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3030.0,1068.0,3370.0,1110.0,3000.0,1068.0,83.0,3.0,7.0,1.0,7.0,0.0,3.0,0
PRV52609,45,133,23,57,74,51,32,84,66,101,103,62,59,30,5,0,28,5,133,10,3866.466165413534,409.5338345864662,2160.5263157894738,657.6691729323309,742.0300751879699,43.233082706766915,74.45864661654136,0.21804511278195488,5.406015037593985,1.5263157894736843,2.774436090225564,0.03007518796992481,1.1954887218045114,1
PRV52610,16,17,4,8,13,8,2,2,5,12,12,8,3,1,1,0,2,1,17,1,7751.176470588235,565.4117647058823,1376.4705882352941,502.94117647058823,590.5882352941177,70.47058823529412,74.76470588235294,0.058823529411764705,4.352941176470588,1.7058823529411764,2.823529411764706,0.0,1.2352941176470589,0
PRV52611,16,16,3,5,9,6,2,6,6,11,13,4,3,3,9,0,10,9,16,0,10159.375,934.5,1001.25,311.875,5172.5,600.75,73.75,3.0625,4.25,1.75,6.0625,0.5,3.0625,0
PRV52614,94,156,32,75,93,75,11,42,88,101,113,53,58,16,0,2,31,0,156,17,5060.0,522.3846153846154,2046.2179487179487,557.8205128205128,272.3076923076923,1.0256410256410255,73.33974358974359,0.0,4.647435897435898,1.544871794871795,2.7628205128205128,0.0,1.4743589743589745,0
PRV52615,9,9,3,2,6,5,1,4,5,7,7,4,3,2,2,0,4,2,9,1,3111.1111111111113,356.0,1394.4444444444443,294.44444444444446,2085.5555555555557,237.33333333333334,72.66666666666667,0.8888888888888888,5.111111111111111,1.3333333333333333,4.555555555555555,0.1111111111111111,3.111111111111111,0
PRV52616,15,15,2,4,7,4,2,5,7,8,12,5,4,0,0,0,7,0,15,3,1460.0,213.6,3716.0,1286.0,576.0,0.0,71.4,0.0,3.8666666666666667,1.5333333333333334,2.8666666666666667,0.0,1.9333333333333333,0
PRV52617,135,238,51,95,146,127,37,92,117,165,190,63,85,28,42,1,74,42,237,25,6750.294117647059,832.2857142857143,2751.218487394958,809.7058823529412,1713.8655462184875,186.58823529411765,74.16806722689076,0.9453781512605042,4.810924369747899,1.6134453781512605,3.638655462184874,0.14705882352941177,2.180672268907563,0
PRV52621,42,45,6,23,25,25,7,15,22,31,37,14,12,5,24,0,29,24,44,3,10491.111111111111,1133.2444444444445,2954.8888888888887,754.2222222222222,4006.222222222222,549.4222222222222,70.91111111111111,3.1555555555555554,4.8,1.7555555555555555,5.288888888888889,0.35555555555555557,3.8444444444444446,0
PRV52622,7,7,0,2,2,2,0,2,2,4,4,4,2,0,4,0,4,4,7,1,3302.8571428571427,915.4285714285714,1054.2857142857142,372.85714285714283,2430.0,610.2857142857143,75.71428571428571,1.0,3.4285714285714284,1.5714285714285714,5.285714285714286,0.2857142857142857,3.857142857142857,0
PRV52623,125,235,40,72,134,83,26,60,66,161,172,59,61,12,10,0,54,10,235,25,4211.106382978724,462.97872340425533,1734.340425531915,543.3617021276596,860.8085106382979,48.680851063829785,72.95744680851064,0.33617021276595743,3.8553191489361702,1.5829787234042554,2.8468085106382977,0.02127659574468085,1.3191489361702127,0
PRV52626,3,3,2,2,2,2,0,3,3,2,3,2,0,0,0,0,0,0,3,0,6666.666666666667,356.0,2520.0,783.3333333333334,186.66666666666666,0.0,76.66666666666667,0.0,6.333333333333333,1.6666666666666667,4.666666666666667,0.0,0.0,0
PRV52627,5,5,1,1,2,3,1,1,3,2,4,3,2,1,3,0,3,3,5,1,10900.0,854.4,972.0,388.0,9214.0,640.8,79.2,1.0,4.6,1.4,4.4,0.2,5.0,0
PRV52628,1354,2098,419,881,1230,792,296,620,918,1476,1615,661,648,223,0,13,438,0,2098,278,4241.053384175405,493.60152526215444,2423.455672068637,694.6806482364157,287.9504289799809,2.7550047664442325,74.13727359389895,0.0,4.46139180171592,1.5314585319351763,2.6029551954242134,0.0,1.644423260247855,1
PRV52629,58,61,10,23,30,23,14,14,26,41,43,19,17,4,0,0,11,0,61,6,2647.7049180327867,332.655737704918,1951.639344262295,530.4918032786885,201.9672131147541,2.2950819672131146,74.57377049180327,0.0,4.163934426229508,1.5901639344262295,2.639344262295082,0.0,1.0327868852459017,0
PRV52630,260,434,79,180,264,205,66,175,204,312,329,153,164,41,87,5,157,87,433,51,7337.119815668203,862.4884792626729,2200.4147465437786,637.3732718894009,2012.6036866359448,214.23502304147465,75.38248847926268,1.0299539170506913,4.82258064516129,1.6244239631336406,3.728110599078341,0.16129032258064516,2.391705069124424,1
PRV52631,804,1057,192,451,633,415,151,332,466,746,823,358,364,127,0,7,215,0,1057,108,4793.434247871334,538.1343424787134,2378.7701040681172,646.8495742667928,304.399243140965,2.0719016083254496,73.68211920529801,0.0,4.603595080416272,1.5534531693472091,2.6187322611163673,0.0,1.3159886471144748,0
PRV52633,224,379,71,133,228,159,65,130,174,251,283,120,130,37,0,3,73,0,379,51,3302.532981530343,370.17414248021106,2070.89709762533,685.0923482849604,265.8839050131926,3.1398416886543536,73.65435356200528,0.0,4.511873350923483,1.5224274406332454,2.6701846965699207,0.0,1.3509234828496042,0
PRV52634,79,87,22,40,55,43,15,35,47,67,67,32,34,9,58,2,65,58,86,4,8887.931034482759,1153.9310344827586,1765.057471264368,469.5402298850575,4884.482758620689,699.7241379310345,73.06896551724138,4.609195402298851,5.103448275862069,1.5172413793103448,6.310344827586207,0.40229885057471265,5.264367816091954,0
PRV52636,21,21,4,10,9,9,1,4,8,14,14,6,5,1,0,0,1,0,21,2,1976.1904761904761,825.7142857142857,1479.5238095238096,421.42857142857144,324.76190476190476,7.619047619047619,71.23809523809524,0.0,3.857142857142857,1.3333333333333333,1.9047619047619047,0.0,1.380952380952381,0
PRV52638,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,460.0,60.0,400.0,0.0,56.0,0.0,1.0,1.0,2.0,0.0,0.0,0
PRV52639,33,37,7,7,21,12,3,8,11,22,30,11,14,1,0,2,8,0,37,8,4644.864864864865,602.4864864864865,2241.891891891892,578.3783783783783,274.3243243243243,2.4324324324324325,76.62162162162163,0.0,3.7837837837837838,1.3783783783783783,2.810810810810811,0.0,2.972972972972973,0
PRV52640,65,66,14,21,34,26,7,20,28,48,52,18,23,3,0,1,16,0,66,7,3671.6666666666665,467.2121212121212,2223.6363636363635,595.3030303030303,167.42424242424244,1.3636363636363635,75.03030303030303,0.0,4.242424242424242,1.5606060606060606,2.3181818181818183,0.0,1.2121212121212122,0
PRV52641,91,97,20,41,55,36,19,35,34,59,76,29,30,16,21,2,34,21,97,9,7213.711340206186,781.7319587628866,2281.7525773195875,680.9278350515464,1920.9278350515465,231.7319587628866,72.22680412371135,1.1443298969072164,4.43298969072165,1.5670103092783505,3.6082474226804124,0.12371134020618557,2.4329896907216493,0
PRV52642,263,436,111,193,282,210,73,161,222,323,343,135,140,66,146,2,193,146,433,36,7895.573394495413,961.2018348623853,2937.5688073394494,890.0,3046.422018348624,352.0963302752294,74.60550458715596,1.786697247706422,4.926605504587156,1.548165137614679,4.394495412844036,0.23853211009174313,2.9013761467889907,1
PRV52643,11,11,4,3,6,2,0,2,4,6,9,2,4,0,0,0,1,0,11,2,1738.1818181818182,291.27272727272725,1742.7272727272727,442.72727272727275,462.72727272727275,0.0,78.0909090909091,0.0,3.4545454545454546,1.3636363636363635,2.727272727272727,0.0,1.2727272727272727,0
PRV52644,29,31,9,14,18,19,7,13,10,25,26,12,10,5,9,0,18,9,31,4,5818.387096774193,895.741935483871,3131.2903225806454,804.1935483870968,2275.1612903225805,312.3225806451613,75.09677419354838,1.2903225806451613,5.129032258064516,1.7419354838709677,4.161290322580645,0.1935483870967742,3.6774193548387095,0
PRV52645,367,408,63,162,238,152,55,130,185,276,321,127,132,39,0,3,88,0,408,52,4018.455882352941,430.7450980392157,2130.955882352941,600.3186274509804,268.70098039215685,3.627450980392157,74.51225490196079,0.0,4.453431372549019,1.5931372549019607,2.6348039215686274,0.0,1.3602941176470589,0
PRV52646,87,104,29,41,63,45,19,28,41,78,72,36,37,11,34,0,51,34,103,6,8236.153846153846,994.8076923076923,2200.769230769231,722.2115384615385,2945.2884615384614,339.46153846153845,75.48076923076923,1.9423076923076923,4.528846153846154,1.6538461538461537,4.461538461538462,0.22115384615384615,2.9326923076923075,0
PRV52647,73,75,18,36,47,30,12,18,32,48,61,25,18,10,7,1,19,7,75,5,4214.266666666666,427.2,2686.5333333333333,764.5333333333333,947.6,101.28,74.09333333333333,0.36,4.493333333333333,1.5466666666666666,3.36,0.05333333333333334,1.1466666666666667,0
PRV52648,259,842,227,311,508,368,165,264,374,597,604,282,274,153,0,1,160,0,842,107,2801.923990498812,373.5059382422803,2876.2589073634203,799.2636579572446,303.14726840855104,1.7695961995249405,74.76603325415677,0.0,4.631828978622328,1.5308788598574823,2.534441805225653,0.0035629453681710215,1.5807600950118765,1
PRV52649,1421,2156,430,894,1308,851,343,685,975,1528,1680,706,652,245,0,11,424,0,2156,271,4710.231910946197,487.11317254174395,2327.425788497217,683.2931354359926,279.30890538033395,2.3979591836734695,73.62662337662337,0.0,4.576530612244898,1.5524118738404453,2.6303339517625233,0.0,1.4837662337662338,1
PRV52651,4,4,1,2,3,4,1,4,4,4,4,1,1,1,3,1,4,3,4,0,18257.5,3153.0,1432.5,465.0,8272.5,801.0,85.0,2.75,7.25,1.5,6.5,0.75,2.75,0
PRV52652,503,743,170,325,456,325,119,242,346,533,565,256,243,81,0,11,156,0,743,104,4308.748317631224,485.2705248990579,2421.4131897711977,731.6823687752355,256.47375504710635,3.082099596231494,73.3835800807537,0.0,4.698519515477793,1.1628532974427994,2.582772543741588,0.0,1.5450874831763122,1
PRV52653,13,14,5,2,6,8,2,5,10,11,11,4,5,1,4,0,4,4,14,1,9164.285714285714,1972.2857142857142,1039.2857142857142,525.0,4925.0,305.14285714285717,67.57142857142857,3.142857142857143,4.642857142857143,1.6428571428571428,4.142857142857143,0.2857142857142857,3.2142857142857144,0
PRV52654,171,177,36,87,112,74,25,58,79,131,142,62,57,22,58,0,84,58,175,14,8602.485875706214,962.8700564971751,2490.0564971751414,807.3446327683616,2731.9209039548023,339.93220338983053,73.28813559322033,1.5706214689265536,4.796610169491525,1.6045197740112995,4.4124293785310735,0.2598870056497175,2.615819209039548,0
PRV52656,631,775,135,345,431,337,127,241,351,550,604,243,237,91,0,3,170,0,775,94,4688.503225806452,508.41806451612905,2281.9225806451614,658.3354838709678,309.3806451612903,2.5161290322580645,73.85806451612903,0.0,4.589677419354839,1.5561290322580645,2.661935483870968,0.0,1.423225806451613,0
PRV52657,61,121,23,44,66,56,10,20,59,81,98,28,31,17,0,1,17,0,121,8,5838.429752066116,564.8925619834711,1534.7107438016528,490.8264462809917,241.73553719008265,2.8925619834710745,72.22314049586777,0.0,4.214876033057851,1.6363636363636365,2.4545454545454546,0.0,0.6115702479338843,0
PRV52658,36,39,13,21,22,22,4,17,21,31,33,12,16,2,0,0,9,0,39,9,4444.871794871795,492.9230769230769,4257.4358974358975,1068.7179487179487,380.5128205128205,3.076923076923077,77.02564102564102,0.0,5.153846153846154,1.4615384615384615,2.923076923076923,0.0,2.230769230769231,0
PRV52659,24,24,4,11,12,5,4,7,10,17,14,8,5,4,0,2,4,0,24,1,2306.6666666666665,222.5,2320.8333333333335,831.6666666666666,137.91666666666666,0.8333333333333334,77.0,0.0,4.041666666666667,1.625,1.75,0.0,0.8333333333333334,0
PRV52660,329,558,82,176,316,226,70,178,250,390,420,157,179,35,0,7,117,0,558,61,3675.9498207885304,429.06093189964156,2112.1505376344085,619.3906810035842,260.57347670250897,4.032258064516129,74.86021505376344,0.0,4.295698924731183,1.539426523297491,2.550179211469534,0.0,1.075268817204301,0
PRV52661,233,247,37,98,146,93,32,68,111,159,186,74,79,28,0,3,54,0,247,29,3807.2064777327937,498.0242914979757,2065.7085020242916,599.0283400809717,306.43724696356276,2.672064777327935,73.95951417004049,0.0,4.348178137651822,1.1538461538461537,2.5182186234817814,0.0,1.3157894736842106,0
PRV52662,18,19,3,10,11,8,3,5,5,13,16,9,8,5,2,0,6,2,19,3,6726.315789473684,899.3684210526316,1281.0526315789473,465.7894736842105,673.1578947368421,112.42105263157895,74.52631578947368,0.3684210526315789,4.894736842105263,1.5263157894736843,3.1052631578947367,0.05263157894736842,1.631578947368421,0
PRV52663,272,576,67,192,319,228,92,169,276,415,419,179,175,31,0,3,101,0,576,65,3459.7569444444443,432.4236111111111,2010.8506944444443,583.8888888888889,313.62847222222223,3.0729166666666665,73.38020833333333,0.0,4.331597222222222,1.6076388888888888,2.6597222222222223,0.0,1.2013888888888888,0
PRV52665,416,607,139,262,375,226,92,209,289,437,472,201,192,74,0,11,121,0,607,72,4167.825370675453,492.2042833607908,2201.334431630972,652.5205930807249,240.74135090609556,3.1795716639209224,74.01153212520593,0.0,4.660626029654036,1.5041186161449753,2.617792421746293,0.0,1.2487644151565074,0
PRV52666,38,39,5,15,23,10,8,9,20,30,30,15,10,1,0,0,6,0,39,8,2608.2051282051284,164.30769230769232,2308.7179487179487,693.0769230769231,228.97435897435898,1.794871794871795,73.35897435897436,0.0,4.384615384615385,1.205128205128205,3.076923076923077,0.0,1.9230769230769231,0
PRV52667,3,3,0,2,2,0,0,1,0,3,0,1,1,0,0,0,1,0,3,0,0.0,0.0,2313.3333333333335,716.6666666666666,50.0,0.0,86.66666666666667,0.0,3.3333333333333335,1.0,2.6666666666666665,0.0,0.0,0
PRV52668,6,7,0,1,2,2,0,0,4,4,7,1,2,0,0,0,2,0,7,3,642.8571428571429,152.57142857142858,3910.0,981.4285714285714,264.2857142857143,0.0,77.14285714285714,0.0,3.2857142857142856,1.5714285714285714,2.5714285714285716,0.0,4.142857142857143,0
PRV52669,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,300.0,10.0,300.0,0.0,87.0,0.0,2.0,2.0,1.0,0.0,0.0,0
PRV52670,13,13,2,2,7,3,1,1,5,6,9,5,2,1,0,0,4,0,13,0,1384.6153846153845,246.46153846153845,1876.923076923077,420.7692307692308,58.46153846153846,7.6923076923076925,72.23076923076923,0.0,3.230769230769231,1.6923076923076923,2.3846153846153846,0.0,0.0,0
PRV52671,2,2,1,0,2,2,0,0,2,2,2,0,1,1,0,0,1,0,2,0,1500.0,534.0,2605.0,500.0,120.0,0.0,82.0,0.0,6.0,1.5,4.0,0.0,0.0,0
PRV52672,2,3,3,3,3,3,0,1,1,3,3,3,1,0,0,0,1,0,3,0,12803.333333333334,2492.0,850.0,1196.6666666666667,130.0,0.0,73.0,0.0,7.0,1.6666666666666667,2.3333333333333335,0.0,0.0,0
PRV52673,52,87,18,33,43,36,7,23,38,63,61,30,36,7,0,0,21,0,87,9,4390.574712643678,560.0,2455.7471264367814,689.6551724137931,223.79310344827587,5.977011494252873,76.96551724137932,0.0,4.333333333333333,1.5172413793103448,2.689655172413793,0.0,1.2413793103448276,0
PRV52674,3,3,1,1,3,1,1,1,0,2,2,1,1,0,0,0,0,0,3,0,2746.6666666666665,712.0,3123.3333333333335,800.0,243.33333333333334,0.0,76.33333333333333,0.0,4.333333333333333,1.6666666666666667,1.6666666666666667,0.0,0.0,0
PRV52676,34,39,6,9,20,12,7,5,15,26,26,11,9,6,0,0,7,0,39,3,4113.846153846154,356.0,1500.0,382.8205128205128,251.28205128205127,1.0256410256410255,76.38461538461539,0.0,3.7435897435897436,1.4102564102564104,2.358974358974359,0.0,0.4358974358974359,0
PRV52677,2,2,0,1,1,0,1,2,0,1,1,0,0,0,0,0,0,0,2,0,0.0,0.0,2045.0,680.0,70.0,0.0,81.0,0.0,3.5,1.5,1.5,0.0,0.0,0
PRV52678,51,74,22,41,49,37,8,28,30,53,54,29,21,12,0,0,12,0,74,12,5147.7027027027025,519.5675675675676,3192.2972972972975,850.4054054054054,336.8918918918919,0.9459459459459459,73.87837837837837,0.0,4.891891891891892,1.6081081081081081,3.135135135135135,0.0,2.4594594594594597,0
PRV52679,36,53,13,21,34,24,6,11,21,28,31,20,10,1,0,0,9,0,53,9,1687.1698113207547,221.66037735849056,2153.396226415094,620.188679245283,303.77358490566036,0.9433962264150944,74.62264150943396,0.0,3.9056603773584904,1.1886792452830188,2.641509433962264,0.0,1.9433962264150944,0
PRV52681,3,3,2,2,2,3,1,1,0,2,3,1,1,1,0,0,1,0,3,0,3700.0,356.0,1083.3333333333333,500.0,153.33333333333334,0.0,60.666666666666664,0.0,5.666666666666667,1.3333333333333333,1.0,0.0,0.0,0
PRV52683,66,131,13,40,79,39,19,40,44,92,93,34,42,4,0,1,32,0,131,12,5560.763358778626,504.9465648854962,1970.0,491.0687022900763,253.74045801526717,1.6793893129770991,73.93129770992367,0.0,4.015267175572519,1.450381679389313,2.549618320610687,0.0,1.2213740458015268,0
PRV52684,108,210,27,84,106,93,37,50,67,138,155,65,58,30,5,0,51,5,210,31,3665.0,511.3333333333333,2264.285714285714,708.047619047619,619.2380952380952,28.38095238095238,74.0047619047619,0.22857142857142856,4.204761904761905,1.5952380952380953,2.7142857142857144,0.01904761904761905,1.7047619047619047,0
PRV52686,8,9,0,5,5,1,1,5,5,5,9,3,2,1,0,1,2,0,9,2,2222.222222222222,237.33333333333334,2471.1111111111113,574.4444444444445,124.44444444444444,0.0,74.88888888888889,0.0,4.666666666666667,1.4444444444444444,3.2222222222222223,0.0,4.444444444444445,0
PRV52687,25,41,4,10,26,20,5,8,19,26,24,7,15,6,6,2,12,6,41,5,4724.1463414634145,677.2682926829268,1418.780487804878,609.0243902439024,1510.2439024390244,156.29268292682926,71.1951219512195,0.6829268292682927,4.048780487804878,1.6585365853658536,3.4878048780487805,0.14634146341463414,2.2439024390243905,0
PRV52688,30,59,19,37,39,25,3,28,22,38,47,31,14,11,6,0,15,6,59,10,4617.28813559322,362.03389830508473,1702.2033898305085,550.8474576271186,1960.5084745762713,111.15254237288136,72.98305084745763,0.5932203389830508,5.0,1.5423728813559323,3.3728813559322033,0.05084745762711865,2.5084745762711864,0
PRV52689,12,12,4,2,7,6,3,5,4,7,9,2,4,0,0,0,1,0,12,0,4006.6666666666665,534.0,1512.5,446.6666666666667,110.83333333333333,8.333333333333334,76.0,0.0,4.083333333333333,1.5833333333333333,1.9166666666666667,0.0,0.0,0
PRV52690,37,117,37,63,84,54,16,60,52,91,90,37,47,3,0,0,22,0,117,16,5544.529914529914,846.4273504273505,4652.136752136752,1085.3846153846155,448.8034188034188,5.897435897435898,78.67521367521367,0.0,5.102564102564102,1.623931623931624,2.58974358974359,0.0,2.0085470085470085,1
PRV52691,15,17,4,8,11,7,1,6,10,14,16,5,3,2,3,0,5,3,17,4,5882.35294117647,565.4117647058823,1198.235294117647,461.1764705882353,1316.4705882352941,194.94117647058823,72.52941176470588,1.0588235294117647,4.882352941176471,1.588235294117647,3.3529411764705883,0.11764705882352941,2.9411764705882355,0
PRV52692,18,36,2,22,27,10,4,8,15,20,34,8,3,0,0,0,6,0,36,6,1870.0,445.0,2132.777777777778,426.6666666666667,267.77777777777777,8.055555555555555,63.138888888888886,0.0,4.194444444444445,1.5555555555555556,2.7777777777777777,0.0,2.8333333333333335,0
PRV52693,8,8,1,4,4,4,0,5,3,4,6,4,1,0,0,0,0,0,8,1,9125.0,400.5,1452.5,550.0,490.0,0.0,70.625,0.0,4.375,1.375,2.625,0.0,2.5,0
PRV52694,2,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,1,0.0,0.0,1190.0,165.0,55.0,0.0,64.0,0.0,2.0,1.5,2.0,0.0,10.0,0
PRV52695,5,5,0,4,2,2,0,1,2,3,4,2,2,1,0,0,0,0,5,0,2480.0,640.8,1226.0,468.0,40.0,0.0,75.0,0.0,4.6,1.8,3.2,0.0,0.0,0
PRV52696,3,3,2,0,1,2,0,1,1,2,2,1,0,1,3,0,3,3,3,0,34463.333333333336,1424.0,246.66666666666666,146.66666666666666,32000.0,1068.0,75.33333333333333,7.0,3.6666666666666665,1.6666666666666667,9.0,1.6666666666666667,7.0,0
PRV52697,5,5,1,1,3,4,3,3,2,4,5,3,1,1,0,0,1,0,5,0,7778.0,854.4,5994.0,744.0,130.0,0.0,82.2,0.0,6.0,1.8,2.2,0.0,0.0,0
PRV52698,56,123,37,54,46,64,27,36,68,87,88,37,37,21,1,9,32,1,123,18,5963.739837398374,599.1219512195122,2758.6991869918697,967.3983739837398,339.5934959349593,12.585365853658537,77.4959349593496,0.016260162601626018,4.59349593495935,1.5609756097560976,2.6016260162601625,0.016260162601626018,2.040650406504065,0
PRV52699,11,12,5,6,9,7,2,3,7,8,7,5,6,0,1,0,3,1,12,2,941.6666666666666,178.0,2484.1666666666665,853.3333333333334,1095.8333333333333,89.0,72.08333333333333,0.25,5.0,1.4166666666666667,3.1666666666666665,0.0,2.0833333333333335,0
